,dq_min,dq_mean,dq_variance,dq_skewness,dq_kurtosis,slope_100_2,intercept_100_2,discharge_capacity_2,discharge_capacity_100,diff_QD_n_2,slope_100_91,intercept_100_91,ave_chg_time_5_1,max_temp_100_2,min_temp_100_2,Integral_temp_100_2,integral_resistance_2,minimum_IR,difference_IR_100_2,cycle_life
10,-0.0282939556930506,-0.011946218223467892,8.993529426869348e-05,-0.28245263733712345,-1.3132871189250308,2.7754205238796446e-05,1.0747130443772355,1.0709661,1.0762016,0.006877699999999987,-2.0264285714264413e-05,1.078216499999998,10.764333999999998,32.920418,32.725624,13.427270259477021,0.017121186,0.0,-6.811500000000054e-05,880
11,-0.02894455469678503,-0.011013089313180444,9.595130743781206e-05,-0.4819985506782299,-1.250455985410066,3.077063302124999e-05,1.066116565256154,1.0611236,1.0677497,0.008215100000000142,-2.4339285714275195e-05,1.070167974999999,10.797705666666676,32.946217,32.761471,16.249233977118276,0.017168047,0.0,-0.0002532960000000001,719
12,-0.027606674842371115,-0.012403806163792485,7.954013514589506e-05,-0.12294982972227239,-1.228098401990385,2.4822233326320017e-05,1.085231605859457,1.0811664,1.0863206,0.007425499999999863,-3.0284523809513752e-05,1.089335224999999,10.11310766666668,32.046661,31.901474,10.001751602597642,0.01683085,0.0,-1.4819000000002719e-05,862
13,-0.031067967108938555,-0.013343115757399526,0.00010711259692754453,-0.25598794617561316,-1.2907022981003802,1.9164887965496032e-05,1.0761503525089418,1.072052,1.0769763,0.007173799999999897,-9.264285714302315e-06,1.0779473750000015,10.146880666666663,31.784296,31.640633,13.68305086146705,0.016778639,0.0,2.2162999999998656e-05,857
14,-0.04413321540827286,-0.02070238680333876,0.00022383059792099492,-0.05207889132502616,-1.346528286080605,-0.0002846639135808961,1.10112758846255,1.0661705,1.0645274,1.8179140000000003,-0.00013641547619046092,1.0778309749999988,9.958173666666674,32.036682,31.898972,15.178460933101384,0.019886132,0.0,-0.003994543,691
15,-0.04589269342650848,-0.020106274821769736,0.00023993476144574294,-0.2734236630130664,-1.2754147788119155,-9.389826162423849e-06,1.0888636119266777,1.0851147,1.0870851,0.004190699999999881,-6.109166666666621e-05,1.0929149249999999,9.924738333333329,32.684296,32.523796,14.236668486648721,0.016449727,0.0,-6.60869999999994e-05,788
16,-0.06358042689660326,-0.03279598300714767,0.00042930168171296525,0.24167276572580954,-1.0727210228955253,-0.00013756807674100574,1.0768942285793184,1.07263,1.0612478,0.003094200000000047,-0.0002266964285714268,1.0839880749999997,9.021115000000014,32.146873,31.993999,15.923401594069038,0.015740737,0.0,-0.000580528000000002,534
17,-0.06472026276575493,-0.030657577112710634,0.00044633603224653485,-0.09016665223320511,-1.1430823300485558,-7.990621186618987e-05,1.0863333312118661,1.0824388,1.0767291,0.0034874000000000294,-0.00015743571428570143,1.092497949999999,8.964706333333337,32.964699,32.710648,16.600467507196793,0.015348774,0.0,-0.0002038070000000003,559
18,-0.029953516931757296,-0.013340620512360239,9.103457241110652e-05,-0.14317440365637843,-1.2306058551197139,-6.407261203450372e-06,1.0827969795550179,1.0792934,1.0816909,0.004492999999999858,-2.024523809524268e-05,1.0837220750000003,11.447006333333356,31.867296,31.690828,13.204576086664582,0.016937815,0.0,-9.143999999999125e-06,1014
19,-0.03184213409789827,-0.013873507013282613,0.00011516949866350308,-0.33886310774417266,-1.2741881895082756,2.6690721649485776e-06,1.0779079206185567,1.0745355,1.0776314,0.004539499999999919,-0.0001889357142857217,1.0952615000000008,12.147216,33.54303,33.329041,15.58102123652876,0.016687831,0.0,-4.86200000000131e-06,1017
20,-0.02944117289056547,-0.012406193052887388,9.378020536805894e-05,-0.35793477555398945,-1.2413942729375074,1.5660582789816326e-06,1.0787857476015148,1.0752345,1.0780438,0.004678599999999866,-2.7558333333317575e-05,1.0808532249999985,12.130126666666674,33.830875,33.645519,14.611406050532356,0.016699277,0.0,-1.1263999999996943e-05,854
21,-0.03835445363245393,-0.01785015712562481,0.00016024334542563112,-0.11706816411704128,-1.2766699504628691,-1.464718730275593e-05,1.0913307737981275,1.0876514,1.0893713,0.003894800000000087,-0.00023300119047619025,1.1112095749999997,10.76481966666667,33.08757,32.974239,12.425623786106511,0.016376387,0.0,1.2887999999999095e-05,870
22,-0.03583211964634625,-0.01551418714665611,0.00014005441374332457,-0.2895185222964574,-1.2368251713034262,-1.0139340942562645e-05,1.0825635742636228,1.0790461,1.0810226,0.003953399999999885,-2.8984523809521307e-05,1.0837606749999997,10.796985333333323,33.767963,33.558357,13.982729870198769,0.016174601,0.0,3.187999999999802e-05,842
23,-0.03721348031974192,-0.016698122755162716,0.00014298424697322437,-0.14263301031252343,-1.2384823669741583,-6.929018514622395e-06,1.0810624385545973,1.0777475,1.0796947,0.003846999999999934,-3.388809523810091e-05,1.0830900000000006,11.129907333333346,33.575493,33.383526,14.610035430997446,0.016742077,0.0,6.377100000000066e-05,860
24,-0.036868449881918286,-0.01660052342693117,0.0001451170011316565,-0.13762996295439459,-1.2785185818791822,-4.3158544603409714e-06,1.083018025712708,1.0794537,1.0818107,0.004349200000000053,-3.4594047619045176e-05,1.0853093249999999,11.179535333333334,32.557823,32.43998,11.51516986240279,0.016626336,0.0,1.7818000000002776e-05,917
25,-0.04081538502439652,-0.017719122166801278,0.00018001172021664107,-0.28519142358197425,-1.2269916421555163,-1.55719216810436e-05,1.0836312929912688,1.0798637,1.0814074,0.003954500000000083,-3.584999999999336e-05,1.0850027499999995,10.13017966666667,33.404472,33.191059,14.109970581316668,0.016072329,0.0,5.842799999999926e-05,709
26,-0.03947820648424727,-0.017983588803246863,0.00016682739789842456,-0.11073292820710413,-1.2421226847427715,-2.5647225436566862e-05,1.098385737560488,1.0946392,1.0953494,0.003694199999999981,-3.7266666666667724e-05,1.09911625,10.11367266666668,30.410524,30.36055,13.232928916912602,0.016952254,0.0,1.0658000000000195e-05,876
27,-0.04556628526257467,-0.020730273837007353,0.00022570256930208902,-0.15565603118726665,-1.2794467204381477,-1.192248842836083e-05,1.0812938708131707,1.0778366,1.0793804,0.003820099999999993,-3.492857142855812e-05,1.0829069999999987,10.096437999999997,32.857018,32.694492,14.407150843445235,0.016239462,0.0,5.134400000000178e-05,731
28,-0.044901781211682756,-0.021651569301358076,0.00021524962445427153,0.0648321072722398,-1.2327428086034982,-2.095177650957272e-05,1.0965746754234167,1.0924908,1.0937657,0.004335399999999989,-4.367261904760672e-05,1.0981454999999989,10.146428666666665,33.294186,33.112366,15.148944397793565,0.016591828,0.0,-1.720699999999825e-05,757
29,-0.037218141748807665,-0.016080359430316875,0.00014170456557429945,-0.15090116468663067,-1.179900135451435,5.1654481380201e-07,1.0800576129654953,1.0766174,1.0794187,0.004865000000000119,-2.1347619047603788e-05,1.0816333249999985,11.067936999999977,32.460545,32.346123,12.130003192745972,0.0169825,0.0,-2.8376000000000096e-05,742
30,-0.039152034335048436,-0.018223341654084003,0.00016880845085747467,-0.09448727078656764,-1.2999242276573166,4.073787607826748e-06,1.0743147034031137,1.0707464,1.0739936,0.00507919999999995,-2.4521428571423953e-05,1.0764483499999995,11.05119499999999,31.901596,31.799994,11.3439900337197,0.017059039,0.0,3.243499999999733e-05,703
31,-0.044621405961221994,-0.02104235085802675,0.00021404183097836082,-0.024120388445710256,-1.2877295595088152,-6.270793446244811e-06,1.081611734517673,1.0778315,1.0802411,0.004527799999999971,-3.846785714283789e-05,1.0840852749999983,11.524843333333347,32.125908,31.963703,12.071306999620107,0.016480684,0.0,8.785199999999938e-05,704
32,-0.044544784957630146,-0.019436824634916583,0.00021186592167101386,-0.23647587048054397,-1.2637732127261774,-8.719282558384231e-06,1.078490916705239,1.0748194,1.0768065,0.004472400000000043,-4.4288095238090695e-05,1.0812242499999996,11.57439200000002,32.956642,32.84407,12.08585840923427,0.016607935,0.0,6.718000000000002e-05,648
33,-0.05641559694699583,-0.026764193834967424,0.00036893667248310104,-0.06381042216810003,-1.3483479281632569,-8.891677624658223e-06,1.0762641776956658,1.0729513,1.0749754,0.003646500000000108,-1.8547619047716238e-06,1.0751700250000011,10.243066666666685,33.423599,33.205879,11.729641420130777,0.016260354,0.0,8.89640000000004e-05,617
34,-0.053143954091811496,-0.024440041487006035,0.0003129437479421444,-0.152502333206465,-1.277189897493371,-2.3775142015569553e-06,1.0857956860193563,1.0817773,1.0847629,0.004689399999999955,-2.0085714285712963e-05,1.0868473499999998,10.258443000000007,32.999767,32.920807,13.586858444871435,0.016743599,0.0,9.157099999999863e-05,625
35,-0.02909570881628587,-0.012628807847703542,8.806174658415387e-05,-0.24850466403431104,-1.2414941194014202,-7.208690563854589e-06,1.0873143891673678,1.0833029,1.0857353,0.004503299999999877,-4.3879761904759496e-05,1.0901140249999997,12.071222666666685,33.251053,33.170803,12.282644521514129,0.016756468,0.0,6.656899999999896e-05,966
36,-0.02850629135902205,-0.012358568562846162,8.48176100238975e-05,-0.23135631340210783,-1.2429492659603925,7.675376078263418e-07,1.082862896315485,1.0789614,1.0821686,0.0049074999999998425,-3.070714285714693e-05,1.0852517000000004,12.087368000000009,32.951008,32.809189,11.428957599879935,0.016856873,0.0,-9.889999999998511e-07,1051
37,-0.04470964572873015,-0.020599210252813277,0.00021584610431745794,-0.10769408431100083,-1.3162418798566866,3.0481274984222257e-06,1.083749466820955,1.0798725,1.0832821,0.004959500000000006,-3.6286904761902095e-05,1.0868498499999997,11.17109366666668,33.228027,33.104519,10.612977106089238,0.0167679,0.0,0.00010331400000000018,702
38,-0.044605890152637384,-0.019165626778476195,0.00021489233671107995,-0.23725353594012447,-1.3026127286464535,-2.33404849568694e-05,1.0717239160004206,1.0682389,1.0688359,0.003432099999999938,-3.656904761904579e-05,1.0725120999999997,11.170874333333334,33.337811,33.239365,12.308392241280883,0.016111452,0.0,0.00012785400000000016,651
39,-0.05879707165403769,-0.029329092901317067,0.0003795770928016619,0.13907984932279427,-1.2892846015980648,-3.297465153587226e-05,1.0885345707211234,1.0847682,1.0847102,0.0035623999999998546,-4.676428571427571e-05,1.0894219499999989,10.271104333333334,32.182384,32.04871,11.493556348818261,0.017436398,0.0,0.00015277100000000293,616
40,-0.059403509916114317,-0.02886609052113574,0.0003755845892835457,0.11519776583282074,-1.280392401163963,-1.2028677940247936e-05,1.0877879194640228,1.0839558,1.0858277,0.004482499999999945,-3.3751190476174366e-05,1.0892598499999986,10.254465333333325,32.67416,32.536457,13.216785119678125,0.016685704,0.0,0.00015038399999999993,599
41,-0.135422471569059,-0.07133827336689072,0.0017959194682053323,0.48886246237697145,-0.8824477502085513,-0.0003491563959604457,1.0786480682516304,1.0700541,1.038452,0.0035296000000000216,-0.0006537571428571264,1.1046989499999986,10.244164666666716,30.141245,29.813189,72.49380524373785,0.017505454,0.016423751,-0.0002129899999999997,300
42,-0.13802623729851882,-0.07768405682054086,0.0018754222887555699,0.9309968125740736,-0.5094314833198457,-0.0010834881380180938,1.0841139213338942,1.0720705,0.96833885,0.001545899999999989,-0.0013441130952380898,1.1034877574999995,10.327657333333336,30.367321,29.542356,72.15138688779909,0.017582141,0.016267318,-0.0008329789999999976,148
43,-0.05456393847056212,-0.02449146658534491,0.0003211746209684682,-0.17019880095204717,-1.2838328727657737,-1.1060563065432491e-05,1.0786204776378077,1.0735391,1.0759984,0.006428299999999831,-6.857261904761695e-05,1.0827702499999998,10.07561500000001,31.404175,31.186819,27.555473565428017,0.017894397,0.017170077,-0.00023208199999999804,438
44,-0.10074125831452208,-0.056715013832377426,0.0011761259168590573,0.4220609135432645,-1.0346303883299823,-0.0002237039080580686,1.0723951077740375,1.0668509,1.046734,0.0020588999999999746,-0.0003726880952380892,1.0839632499999994,10.135262999999977,31.234581,30.572865,59.330411459822045,0.016825944,0.015852956,-0.0003338249999999994,335
45,-0.06400817182434693,-0.0322315015538469,0.00044462609864712687,0.16003399268822763,-1.1373703168595544,-0.00010484781716810424,1.0772656382810857,1.0728973,1.0650914,0.002749899999999972,-0.00018742857142857385,1.0839112750000002,10.12465499999996,31.468864,31.252102,57.31343365150642,0.016936054,0.015997788,-0.0008551600000000006,444
46,-0.048099794600601986,-0.022220247486145744,0.00024963471614871687,-0.07932932924717329,-1.273671277597151,2.4991847254372037e-07,1.0719846112928677,1.0680153,1.070745,0.005005300000000101,-0.00010241547619047979,1.0807504500000003,10.16286633333327,30.715313,30.611765,28.131099638271085,0.017180175,0.016727364,-0.0003085009999999992,480
47,-0.07245715685808674,-0.039274778329604375,0.0005696530853362176,0.4352605158316442,-1.0128036644455973,-0.00021180489559225707,1.0755700653981697,1.0687391,1.0521992,0.003792100000000076,-0.0003041821428571488,1.0824724750000003,10.194622666666692,31.279919,30.735744,53.73972393210718,0.016829265,0.015648872,-0.0010291889999999998,511
48,-0.04832211175709711,-0.023504785774040513,0.00023642129979535825,0.1655272005478084,-1.0910356400913934,-5.79319942667785e-05,1.0745214584762257,1.0690521,1.0670482,0.004889700000000108,-0.00018276309523808045,1.0850475999999987,10.114951000000001,31.496935,31.098475,41.16300128937591,0.018265773,0.017479882,-0.0005793579999999986,561
49,-0.05649096864671366,-0.02769346224403372,0.000344573528819066,0.08801698348090896,-1.209469188099545,-3.9472961813591625e-05,1.076257120255628,1.0717047,1.0705185,0.004223899999999947,-0.0001232738095238135,1.0829580500000004,10.107075999999992,31.759281,31.625055,45.09166504411475,0.017606791,0.016988125,-0.0005227400000000007,477
50,-0.06644566575490918,-0.03501044314542259,0.00047850904098984786,0.3516016325069566,-1.0841283580532208,-0.00014586390174626583,1.0764285507574165,1.0712759,1.0600308,0.41784319999999986,-0.00024242738095238083,1.084262325,10.172638666666655,31.869484,31.551285,61.30868947795657,0.017133227,0.016133603,-0.0009562770000000019,458
51,-0.07693197566449916,-0.03716854800172337,0.0006534043083988712,-0.050698993637613814,-1.161868336628713,-0.00011942151141384356,1.0850934240243004,1.080285,1.0716245,0.00293180000000004,-0.00018989523809524007,1.0905811250000002,10.230923666666639,31.200628,30.981241,49.399411648431524,0.017087275,0.016480118,-0.000497062999999999,483
52,-0.05223081882113367,-0.024366548094741317,0.0003171379347709333,-0.11279803290007107,-1.3229641692094989,-2.8231038291606524e-06,1.082232362407953,1.0780684,1.0809475,0.004814700000000061,-5.7100000000010976e-05,1.086530300000001,10.114209000000024,31.365557,31.123295,25.943486274124787,0.017164165,0.016895344,-0.00013306699999999713,485
53,-0.057819507347871224,-0.024470063872948096,0.0003723989107088415,-0.30070861425711404,-1.2581727076931584,2.3438415211445577e-05,1.073435791610562,1.0656468,1.073837,0.011064600000000091,-3.806666666666165e-05,1.0775572999999996,10.161191000000013,31.39164,31.237967,52.92568458732531,0.017780064,0.016974878,-0.0005044030000000005,494
54,-0.05543326744917498,-0.026516398880862074,0.0002967189952749124,0.09958102022815415,-1.011572371266192,-7.977335367136533e-05,1.068221982116558,1.063838,1.0588086,0.0037713999999999803,-0.00013563690476190544,1.0723605250000001,10.185974333333434,31.041552,30.864801,41.24554274654927,0.017536523,0.016697574,-0.00043553699999999973,487
55,-0.06454090919506761,-0.0315363000596377,0.00048305337518760814,-0.03846874117541009,-1.2304444249470916,-0.00017785340574374118,1.0512546599779085,1.0480373,1.0328457,0.0016424999999999912,-0.0001931273809523721,1.0519971249999993,10.333377000000038,31.723822,31.554396,33.85911923540221,0.017928939,0.01643493,-0.0010348690000000008,461
56,-0.04372112144896256,-0.020908145891942623,0.00019013564583270193,0.08476557539147372,-1.085962933736715,-4.679564222596134e-06,1.0882216421286555,1.0831043,1.0862604,0.006389599999999884,-0.00013130119047618675,1.0990141249999996,10.147933000000002,30.425707,30.26903,34.06755452710736,0.017545482,0.017016182,-9.665400000000157e-05,502
57,-0.05879623245599591,-0.026208783975850494,0.0002974840258485626,0.12807503112581559,-1.1938588714828506,-4.2686722859246694e-05,1.0820929000604882,1.0768799,1.0766457,0.005136999999999947,-0.0001666797619047644,1.09275765,10.121576000000058,31.273329,30.833147,50.74817510698498,0.017655412,0.017046094,-0.00025887299999999974,489
58,-0.05060182742066244,-0.023680986734106717,0.0002790314382551173,-0.0534786809217161,-1.2687503444766817,-6.502712760361972e-06,1.0845618820297707,1.079723,1.0825431,0.005646800000000063,-9.592738095236848e-05,1.0920377499999987,10.14747166666663,31.170246,30.842409,43.16405400999409,0.017338831,0.016841408,-0.00034553699999999993,513
59,-0.0524021602869269,-0.027351231952719345,0.0002976739698878596,0.2676053781658962,-1.1686738898605398,-6.526217652009284e-05,1.078857100578582,1.0745209,1.0714235,0.0035600000000000076,-0.00012974047619049168,1.0841789500000014,10.250746999999972,30.703768,30.39805,49.495352476551815,0.017877026,0.016867813,-0.0008254600000000001,527
60,-0.04403731485993989,-0.019580447051353398,0.00020146429619344815,-0.14064400776525063,-1.1759479173545964,4.171658689248847e-06,1.0718911046944037,1.0679682,1.0710108,0.0054579000000001265,-0.00011719523809524308,1.0824668500000005,10.058892999999903,30.8605,30.497284,37.154247835257294,0.017488673,0.016777694,-0.000260558000000001,495
61,-0.05694545422109232,-0.026755635236779773,0.0003528070421846169,-0.02246698038809996,-1.2669993101850092,-2.8498253734483535e-05,1.072031049800126,1.0672674,1.0676695,0.004897099999999988,-0.00013073095238096198,1.0806371750000008,10.04198666666673,29.985424,29.592978,35.6206698158692,0.017678419,0.016927639,-0.0005538330000000001,461
62,-0.05894641656461341,-0.028812072539134304,0.00039159670259255144,0.0748635403201679,-1.3106407552293575,-3.488022433200037e-05,1.0824887256495896,1.0766411,1.0773104,0.005885200000000035,-9.721785714286327e-05,1.0872036750000007,10.00823233333334,30.881931,30.543787,48.938804771861015,0.018048871,0.017280709,-0.0005770190000000015,471
63,-0.050249948472820494,-0.02303862965749112,0.000274278423943414,-0.09078190936589238,-1.2659572716487812,2.2341008310539595e-06,1.0705382805254575,1.065841,1.0693567,0.005946000000000007,-5.26071428571502e-05,1.0747060500000007,10.147409333333345,31.007998,30.600172,41.12583198076871,0.017624324,0.017141469,-0.00026701000000000155,468
64,-0.051673040146065996,-0.02411709268523863,0.0003004141066176565,-0.13164807193991912,-1.2974451301497614,7.634966074058716e-06,1.0763218754076371,1.07155,1.0759076,0.006313199999999908,-5.929880952379848e-05,1.0821809749999989,10.139686333333376,31.894941,31.69824,39.588885598982756,0.017233955,0.01686197,-8.498300000000028e-05,509
65,-0.04109799430146632,-0.01762193502799477,0.00019547758689758907,-0.2857673827106419,-1.3624568969037734,3.431451320218818e-05,1.076522745473911,1.0725043,1.0787998,0.00683749999999983,-1.9685714285722606e-05,1.0806270500000008,10.114581000000035,32.255154,31.576876,59.33168001377544,0.017144648,0.016837668,4.101199999999999e-05,498
66,-0.047269755499961374,-0.020763688765842718,0.00024843102757821176,-0.1991142630932543,-1.2890948320477866,1.0151801493793899e-05,1.0716619934304648,1.0672802,1.071249,0.005877600000000038,-6.281666666665302e-05,1.0775275249999985,10.097333666666673,31.210489,30.936848,34.674747066342874,0.017789029,0.017362976,-0.0003156800000000022,481
67,-0.04537904057587694,-0.021930201793608623,0.00023601331136989791,-0.004593957842831951,-1.3586490974590375,1.4210380286134893e-05,1.078520557274353,1.0732793,1.0785081,0.006845800000000013,-7.027380952380149e-05,1.0854978999999993,10.14688433333339,31.052708,30.773676,45.626798047629535,0.01768863,0.017382273,-3.7203999999999016e-05,492
68,-0.05781234107024402,-0.02418884449611731,0.0003257840987148653,-0.20838005930397047,-1.3054991323034735,1.863574978960632e-05,1.078736917665159,1.0742669,1.0795146,0.0066597999999999935,-0.00010095476190475588,1.0892466749999994,10.130439333333392,31.714748,31.56394,35.37562091640825,0.017645668,0.017273866,0.00010941399999999865,519
69,-0.043172684082858126,-0.01974285026082123,0.000207195321767393,-0.07471671696817081,-1.3530181363625307,2.1927393225331693e-05,1.0834789674521352,1.079052,1.0847911,0.006544000000000105,-2.1305952380941868e-05,1.086715349999999,10.129248333333333,31.654585,31.424679,48.26551174536176,0.017695136,0.017406421,9.907600000000003e-05,520
70,-0.042399077507993876,-0.018675489127689453,0.00019795330690856796,-0.12643071866059943,-1.3474658271248725,2.2125874447717113e-05,1.0735696320508101,1.0688509,1.0746909,0.0068525999999999865,-7.253452380953254e-05,1.0817520000000007,10.164115000000068,32.122513,31.839197,42.267622920068554,0.017662423,0.017337065,-0.00014857000000000065,499
71,-0.05344959380529979,-0.02349720596326624,0.0003249590215255583,-0.18688014653904744,-1.3795529259556338,1.4993556701029201e-06,1.0732943744845358,1.0687217,1.0718495,0.005766500000000008,-8.16071428571303e-05,1.0799750249999989,10.130293333333345,32.427845,31.718256,52.948270653996374,0.017460613,0.016943242,-0.00037834599999999816,463
72,-0.049023414340158666,-0.02042850415786099,0.0002728636241233194,-0.32954284265101375,-1.3207179929450572,2.539375525983618e-05,1.0838993101751526,1.079731,1.0852383,0.006338799999999978,-6.390238095238532e-05,1.0913273750000003,10.147721666666621,31.95656,31.341909,46.04324948889031,0.02021559,0.020022187,9.954900000000086e-05,535
73,-0.051133704157389825,-0.023311257159845455,0.000299821458620128,-0.11265371234794906,-1.3788442515951647,3.648584972648885e-05,1.0788470250394486,1.0748166,1.081265,0.0068574000000001245,-4.7903571428544624e-05,1.0858821749999976,10.114688333333326,31.094076,30.818678,41.33521446949223,0.018226312,0.01798249,9.341199999999758e-05,478
74,-0.0513826023277012,-0.024707125603273986,0.000290910056945981,0.04045665313697567,-1.3193551725527999,1.7926412265937213e-05,1.074054955675363,1.0699497,1.074622,0.005798600000000098,-3.768452380953622e-05,1.0784261500000012,10.148493333333317,30.864056,30.429075,40.59528216334729,0.017847016,0.017577264,-3.56749999999989e-05,465
75,-0.05204482428940749,-0.025512914100660915,0.0003121779273305706,0.05030284471181315,-1.3871948371953673,3.3442650694298434e-05,1.0842304674652852,1.0784613,1.0863159,0.0084206,-3.954523809524784e-05,1.0900530750000008,10.144479333333392,30.815441,30.509815,33.027264779805655,0.018174672,0.017882114,7.446499999999925e-05,459
76,-0.050290984061834854,-0.0238973269931096,0.0002755099674115237,0.0315894195355597,-1.3134568638159831,-1.9109195508099733e-05,1.0822406422496318,1.0765519,1.0798434,0.006568300000000082,-3.7186904761917404e-05,1.0835519000000013,10.131583333333303,31.764589,31.646299,19.980697868415948,0.017582053,0.016822435,-0.0004695480000000002,499
77,-0.056580278233460984,-0.025823461939052657,0.0003638463022554748,-0.13595647963467158,-1.3806244106516372,1.858963417841367e-05,1.0738162182910793,1.0682049,1.0736984,0.007903900000000075,-5.0516666666666765e-05,1.07922505,10.12803633333339,31.713554,31.613861,17.909174002448808,0.0179385,0.017491397,-7.858999999999991e-05,429
78,-0.049971845159813344,-0.023693164423773016,0.0002586453057172511,0.07671260717935179,-1.2442427331207497,1.340389885335572e-05,1.0824646834078475,1.0780239,1.082616,0.0060867000000000004,-7.10107142857215e-05,1.0895609000000006,10.13045433333328,31.305441,31.041187,21.69013072155365,0.017394457,0.016997622,-9.295299999999979e-05,466
79,-0.059425210391605865,-0.028338761981709485,0.0004027463745565876,-0.010141831236202145,-1.3617956982410178,1.3956011992425704e-05,1.0789268880601726,1.0735646,1.0790776,0.007075399999999954,-4.501666666664871e-05,1.0833996499999983,10.12917433333331,31.179976,31.026157,23.277119617611767,0.01812768,0.017879792,9.035099999999893e-05,462
80,-0.05693356036438246,-0.02647451631806089,0.00035271072189939275,-0.04075354164192798,-1.2930399359563824,2.352274090048406e-05,1.0751709279034294,1.070887,1.0763599,0.4738314000000001,-2.777738095239264e-05,1.079169100000001,10.146905333333368,31.10401,31.01469,17.313710607993197,0.01761589,0.017408777,0.00018632600000000055,457
81,-0.04351598081504393,-0.020855718520282458,0.00020491905172166555,0.028860295959305247,-1.2972087444918443,-5.745938091731552e-06,1.0748230453581948,1.0704726,1.0730408,0.005185599999999901,-0.00010905952380952615,1.0836197250000004,10.097114000000099,30.983849,30.833702,16.14931750812654,0.017153347,0.016835565,-0.00012690599999999955,487
82,-0.06026799631627744,-0.03008208641228789,0.0004276186760911298,0.0622967872226835,-1.3554859723387906,3.0637432937092506e-05,1.077588987116032,1.0726138,1.0795197,0.007384199999999952,-2.4966666666655024e-05,1.081945449999999,10.146917333333306,30.663383,30.538319,18.253825855499155,0.017752018,0.017551575,0.0002477779999999971,429
